Country (i),Country (j),Year,X (ij) in 1000 USD,GDP (i),GDP (j),Dist (ij),Lang (ij),Area (i),Area (j),Inflation (i),Inflation (j)
CHN,BGD,2004,1906268.226,,,,,,,,
CHN,BGD,2005,2402740.257,,,,,,,,
CHN,BGD,2006,3090402.929,,,,,,,,
CHN,BGD,2007,3349758.08,,,,,,,,
CHN,BGD,2008,4556074.057,,,,,,,,
CHN,BGD,2009,4441066.871,,,,,,,,
CHN,BGD,2010,6789096.629,,,,,,,,
CHN,BGD,2011,7810657.633,,,,,,,,
CHN,BGD,2012,7970093.212,,,,,,,,
CHN,BGD,2013,9705086.684,,,,,,,,
CHN,BGD,2014,11782272.27,,,,,,,,
CHN,BGD,2015,13894707.66,,,,,,,,
CHN,BGD,2016,14300635.41,,,,,,,,
CHN,BEL,2000,2300739.457,,,,,,,,
CHN,BEL,2001,2529806.982,,,,,,,,
CHN,BEL,2002,2875847.237,,,,,,,,
CHN,BEL,2003,3933696.882,,,,,,,,
CHN,BEL,2004,5859680.477,,,,,,,,
CHN,BEL,2005,7738744.501,,,,,,,,
CHN,BEL,2006,9906043.47,,,,,,,,
CHN,BEL,2007,12689159.4,,,,,,,,
CHN,BEL,2008,14871301.31,,,,,,,,
CHN,BEL,2009,10872790.41,,,,,,,,
CHN,BEL,2010,14302161.8,,,,,,,,
CHN,BEL,2011,18973831.31,,,,,,,,
CHN,BEL,2012,16376700.35,,,,,,,,
CHN,BEL,2013,15560178.35,,,,,,,,
CHN,BEL,2014,17216405.11,,,,,,,,
CHN,BEL,2015,16208313.16,,,,,,,,
CHN,BEL,2016,14731455.11,,,,,,,,
CHN,BRA,2000,1223545.495,,,,,,,,
CHN,BRA,2001,1350925.018,,,,,,,,
CHN,BRA,2002,1466382.34,,,,,,,,
CHN,BRA,2003,2143255.914,,,,,,,,
CHN,BRA,2004,3674104.212,,,,,,,,
CHN,BRA,2005,4827209.396,,,,,,,,
CHN,BRA,2006,7380105.731,,,,,,,,
CHN,BRA,2007,11398472.41,,,,,,,,
CHN,BRA,2008,18807457.29,,,,,,,,
CHN,BRA,2009,14118518.26,,,,,,,,
CHN,BRA,2010,24460651.87,,,,,,,,
CHN,BRA,2011,31836677.33,,,,,,,,
CHN,BRA,2012,33413633.34,,,,,,,,
CHN,BRA,2013,35895471.24,,,,,,,,
CHN,BRA,2014,34890134.49,,,,,,,,
CHN,BRA,2015,27412225.43,,,,,,,,
CHN,BRA,2016,21976152.77,,,,,,,,
CHN,CAN,2000,3157837.461,,,,,,,,
CHN,CAN,2001,3345577.043,,,,,,,,
CHN,CAN,2002,4303458.155,,,,,,,,
CHN,CAN,2003,5632183.952,,,,,,,,
CHN,CAN,2004,8161179.224,,,,,,,,
CHN,CAN,2005,11653674.56,,,,,,,,
CHN,CAN,2006,15516844.61,,,,,,,,
CHN,CAN,2007,19360318.06,,,,,,,,
CHN,CAN,2008,21795876.54,,,,,,,,
CHN,CAN,2009,17675119.09,,,,,,,,
CHN,CAN,2010,22216134.15,,,,,,,,
CHN,CAN,2011,25266589.99,,,,,,,,
CHN,CAN,2012,28125194.11,,,,,,,,
CHN,CAN,2013,29216715.38,,,,,,,,
CHN,CAN,2014,30003678.66,,,,,,,,
CHN,CAN,2015,29422642.32,,,,,,,,
CHN,CAN,2016,27312227.87,,,,,,,,
CHN,EGY,2000,805301.211,,,,,,,,
CHN,EGY,2001,873207.874,,,,,,,,
CHN,EGY,2002,852923.375,,,,,,,,
CHN,EGY,2003,936758.397,,,,,,,,
CHN,EGY,2004,1388434.677,,,,,,,,
CHN,EGY,2005,1934035.925,,,,,,,,
CHN,EGY,2006,2975501.314,,,,,,,,
CHN,EGY,2007,4468099.23,,,,,,,,
CHN,EGY,2008,5874260.276,,,,,,,,
CHN,EGY,2009,5107359.456,,,,,,,,
CHN,EGY,2010,6040984.268,,,,,,,,
CHN,EGY,2011,7283232.684,,,,,,,,
CHN,EGY,2012,8223921.373,,,,,,,,
CHN,EGY,2013,8362674.701,,,,,,,,
CHN,EGY,2014,10460509.6,,,,,,,,
CHN,EGY,2015,11958576.94,,,,,,,,
CHN,EGY,2016,10436255.85,,,,,,,,
CHN,FRA,2000,3715888.368,,,,,,,,
CHN,FRA,2001,3701082.564,,,,,,,,
CHN,FRA,2002,4087772.114,,,,,,,,
CHN,FRA,2003,7331062.614,,,,,,,,
CHN,FRA,2004,9967437.372,,,,,,,,
CHN,FRA,2005,11691652.57,,,,,,,,
CHN,FRA,2006,13978873.75,,,,,,,,
CHN,FRA,2007,20466709.06,,,,,,,,
CHN,FRA,2008,23498662,,,,,,,,
CHN,FRA,2009,21611741.19,,,,,,,,
CHN,FRA,2010,27858708.51,,,,,,,,
CHN,FRA,2011,30245912.72,,,,,,,,
CHN,FRA,2012,27195962.72,,,,,,,,
CHN,FRA,2013,26948465.91,,,,,,,,
CHN,FRA,2014,28975790.98,,,,,,,,
CHN,FRA,2015,27051526.5,,,,,,,,
CHN,FRA,2016,24958617.48,,,,,,,,
CHN,DEU,2000,9277789.992,,,,,,,,
CHN,DEU,2001,9751099.988,,,,,,,,
CHN,DEU,2002,11371849.92,,,,,,,,
CHN,DEU,2003,17442112.34,,,,,,,,
CHN,DEU,2004,23755731.82,,,,,,,,
CHN,DEU,2005,32527131.21,,,,,,,,
CHN,DEU,2006,40314598.13,,,,,,,,
CHN,DEU,2007,48744144.23,,,,,,,,
CHN,DEU,2008,59208951.16,,,,,,,,
CHN,DEU,2009,49919564.28,,,,,,,,
CHN,DEU,2010,68047133.4,,,,,,,,
CHN,DEU,2011,76399999.43,,,,,,,,
CHN,DEU,2012,69212732.3,,,,,,,,
CHN,DEU,2013,67342500.44,,,,,,,,
CHN,DEU,2014,72703048.97,,,,,,,,
CHN,DEU,2015,69154833.61,,,,,,,,
CHN,DEU,2016,65214030.65,,,,,,,,
CHN,HKG,2000,44518284.84,,,,,,,,
CHN,HKG,2001,46541241.57,,,,,,,,
CHN,HKG,2002,58463145.18,,,,,,,,
CHN,HKG,2003,76274373.62,,,,,,,,
CHN,HKG,2004,100868565.6,,,,,,,,
CHN,HKG,2005,124473251.8,,,,,,,,
CHN,HKG,2006,155309068.1,,,,,,,,
CHN,HKG,2007,184438213.7,,,,,,,,
CHN,HKG,2008,190729034.6,,,,,,,,
CHN,HKG,2009,166216920.1,,,,,,,,
CHN,HKG,2010,218301359.5,,,,,,,,
CHN,HKG,2011,267983736.8,,,,,,,,
CHN,HKG,2012,323445330.3,,,,,,,,
CHN,HKG,2013,384497866.9,,,,,,,,
CHN,HKG,2014,363077143.7,,,,,,,,
CHN,HKG,2015,330462787.2,,,,,,,,
CHN,HKG,2016,287251662,,,,,,,,
CHN,IND,2000,1560736.215,,,,,,,,
CHN,IND,2001,1895832.787,,,,,,,,
CHN,IND,2002,2671164.208,,,,,,,,
CHN,IND,2003,3343225.003,,,,,,,,
CHN,IND,2004,5936007.816,,,,,,,,
CHN,IND,2005,8934277.108,,,,,,,,
CHN,IND,2006,14581297.37,,,,,,,,
CHN,IND,2007,24051379.61,,,,,,,,
CHN,IND,2008,31585380.67,,,,,,,,
CHN,IND,2009,29666559.64,,,,,,,,
CHN,IND,2010,40913958.3,,,,,,,,
CHN,IND,2011,50536415.93,,,,,,,,
CHN,IND,2012,47677451.83,,,,,,,,
CHN,IND,2013,48432411.24,,,,,,,,
CHN,IND,2014,54217421.73,,,,,,,,
CHN,IND,2015,58228027.09,,,,,,,,
CHN,IND,2016,58397760.57,,,,,,,,
CHN,ITA,2000,3802021.692,,,,,,,,
CHN,ITA,2001,3991554.91,,,,,,,,
CHN,ITA,2002,4827434.793,,,,,,,,
CHN,ITA,2003,6652321.112,,,,,,,,
CHN,ITA,2004,9223773.571,,,,,,,,
CHN,ITA,2005,11690507.12,,,,,,,,
CHN,ITA,2006,15977188.05,,,,,,,,
CHN,ITA,2007,21187737.25,,,,,,,,
CHN,ITA,2008,26628788.11,,,,,,,,
CHN,ITA,2009,20243631.79,,,,,,,,
CHN,ITA,2010,31139647.04,,,,,,,,
CHN,ITA,2011,33692731,,,,,,,,
CHN,ITA,2012,25656013.14,,,,,,,,
CHN,ITA,2013,25752660.05,,,,,,,,
CHN,ITA,2014,28756397.41,,,,,,,,
CHN,ITA,2015,27834410.42,,,,,,,,
CHN,ITA,2016,26360471.72,,,,,,,,
CHN,JPN,2000,41654314.05,,,,,,,,
CHN,JPN,2001,44940523.79,,,,,,,,
CHN,JPN,2002,48433840.39,,,,,,,,
CHN,JPN,2003,59408697.99,,,,,,,,
CHN,JPN,2004,73509042.09,,,,,,,,
CHN,JPN,2005,83986277.41,,,,,,,,
CHN,JPN,2006,91622673.33,,,,,,,,
CHN,JPN,2007,102062496.2,,,,,,,,
CHN,JPN,2008,116132454.5,,,,,,,,
CHN,JPN,2009,97910965.89,,,,,,,,
CHN,JPN,2010,121043964.5,,,,,,,,
CHN,JPN,2011,148268708.1,,,,,,,,
CHN,JPN,2012,151626580.7,,,,,,,,
CHN,JPN,2013,150132589,,,,,,,,
CHN,JPN,2014,149391340.5,,,,,,,,
CHN,JPN,2015,135616442.8,,,,,,,,
CHN,JPN,2016,129268487.4,,,,,,,,
CHN,KOR,2000,11292363.93,,,,,,,,
CHN,KOR,2001,12518777.84,,,,,,,,
CHN,KOR,2002,15534560.64,,,,,,,,
CHN,KOR,2003,20094764.74,,,,,,,,
CHN,KOR,2004,27811560.29,,,,,,,,
CHN,KOR,2005,35107775.98,,,,,,,,
CHN,KOR,2006,44522206.86,,,,,,,,
CHN,KOR,2007,56432015.98,,,,,,,,
CHN,KOR,2008,73931989.52,,,,,,,,
CHN,KOR,2009,53679876.61,,,,,,,,
CHN,KOR,2010,68766311.13,,,,,,,,
CHN,KOR,2011,82920307.88,,,,,,,,
CHN,KOR,2012,87673764.18,,,,,,,,
CHN,KOR,2013,91164951.04,,,,,,,,
CHN,KOR,2014,100333450.8,,,,,,,,
CHN,KOR,2015,101286384.2,,,,,,,,
CHN,KOR,2016,93707103.46,,,,,,,,
CHN,MYS,2000,2564874.255,,,,,,,,
CHN,MYS,2001,3221098.347,,,,,,,,
CHN,MYS,2002,4974206.779,,,,,,,,
CHN,MYS,2003,6140888.811,,,,,,,,
CHN,MYS,2004,8086058.941,,,,,,,,
CHN,MYS,2005,10606347.15,,,,,,,,
CHN,MYS,2006,13537073.74,,,,,,,,
CHN,MYS,2007,17744198.46,,,,,,,,
CHN,MYS,2008,21455168.8,,,,,,,,
CHN,MYS,2009,19631938.85,,,,,,,,
CHN,MYS,2010,23802061.38,,,,,,,,
CHN,MYS,2011,27886048.45,,,,,,,,
CHN,MYS,2012,36525700.29,,,,,,,,
CHN,MYS,2013,45930593.4,,,,,,,,
CHN,MYS,2014,46353387.87,,,,,,,,
CHN,MYS,2015,43980386.75,,,,,,,,
CHN,MYS,2016,37660167.39,,,,,,,,
CHN,MEX,2000,1335244.842,,,,,,,,
CHN,MEX,2001,1790216.774,,,,,,,,
CHN,MEX,2002,2863655.071,,,,,,,,
CHN,MEX,2003,3267029.646,,,,,,,,
CHN,MEX,2004,4972754.272,,,,,,,,
CHN,MEX,2005,5537687.359,,,,,,,,
CHN,MEX,2006,8823554.228,,,,,,,,
CHN,MEX,2007,11717654.68,,,,,,,,
CHN,MEX,2008,13866487.52,,,,,,,,
CHN,MEX,2009,12298991.35,,,,,,,,
CHN,MEX,2010,17872653.09,,,,,,,,
CHN,MEX,2011,23975905.87,,,,,,,,
CHN,MEX,2012,27517962.69,,,,,,,,
CHN,MEX,2013,28966299.98,,,,,,,,
CHN,MEX,2014,32255386.1,,,,,,,,
CHN,MEX,2015,33791755.14,,,,,,,,
CHN,MEX,2016,32356651.53,,,,,,,,
CHN,NLD,2000,6687219.044,,,,,,,,
CHN,NLD,2001,7278426.893,,,,,,,,
CHN,NLD,2002,9107558.607,,,,,,,,
CHN,NLD,2003,13501234.89,,,,,,,,
CHN,NLD,2004,18518819.01,,,,,,,,
CHN,NLD,2005,25875734.76,,,,,,,,
CHN,NLD,2006,30861137.8,,,,,,,,
CHN,NLD,2007,41423052.43,,,,,,,,
CHN,NLD,2008,45918580.56,,,,,,,,
CHN,NLD,2009,36682224.86,,,,,,,,
CHN,NLD,2010,49704161.46,,,,,,,,
CHN,NLD,2011,59499691.4,,,,,,,,
CHN,NLD,2012,58898784.96,,,,,,,,
CHN,NLD,2013,60314751.57,,,,,,,,
CHN,NLD,2014,64928515.59,,,,,,,,
CHN,NLD,2015,59453380.17,,,,,,,,
CHN,NLD,2016,57447210.22,,,,,,,,
CHN,NGA,2000,548779.006,,,,,,,,
CHN,NGA,2001,917183.14,,,,,,,,
CHN,NGA,2002,1047146.531,,,,,,,,
CHN,NGA,2003,1785972.713,,,,,,,,
CHN,NGA,2004,1718559.149,,,,,,,,
CHN,NGA,2005,2303161.81,,,,,,,,
CHN,NGA,2006,2852151.939,,,,,,,,
CHN,NGA,2007,3799461.765,,,,,,,,
CHN,NGA,2008,6767052.438,,,,,,,,
CHN,NGA,2009,5475594.058,,,,,,,,
CHN,NGA,2010,6696843.552,,,,,,,,
CHN,NGA,2011,9205574.275,,,,,,,,
CHN,NGA,2012,9296312.849,,,,,,,,
CHN,NGA,2013,12042612.84,,,,,,,,
CHN,NGA,2014,15393424.62,,,,,,,,
CHN,NGA,2015,13701240.18,,,,,,,,
CHN,NGA,2016,9713912.553,,,,,,,,
CHN,PAK,2000,670317.458,,,,,,,,
CHN,PAK,2001,814968.254,,,,,,,,
CHN,PAK,2002,1242111.002,,,,,,,,
CHN,PAK,2003,1854990.825,,,,,,,,
CHN,PAK,2004,2465791.925,,,,,,,,
CHN,PAK,2005,3427661.674,,,,,,,,
CHN,PAK,2006,4239365.171,,,,,,,,
CHN,PAK,2007,5831349.376,,,,,,,,
CHN,PAK,2008,6051066.209,,,,,,,,
CHN,PAK,2009,5515073.607,,,,,,,,
CHN,PAK,2010,6937791.618,,,,,,,,
CHN,PAK,2011,8439729.435,,,,,,,,
CHN,PAK,2012,9276492.101,,,,,,,,
CHN,PAK,2013,11019596.12,,,,,,,,
CHN,PAK,2014,13244481.94,,,,,,,,
CHN,PAK,2015,16441888.41,,,,,,,,
CHN,PAK,2016,17232654.06,,,,,,,,
CHN,RUS,2000,2233350.097,,,,,,,,
CHN,RUS,2001,2710471.97,,,,,,,,
CHN,RUS,2002,3520742.377,,,,,,,,
CHN,RUS,2003,6029926.895,,,,,,,,
CHN,RUS,2004,9098115.927,,,,,,,,
CHN,RUS,2005,13211283.27,,,,,,,,
CHN,RUS,2006,15832487.03,,,,,,,,
CHN,RUS,2007,28529895.04,,,,,,,,
CHN,RUS,2008,33075849.92,,,,,,,,
CHN,RUS,2009,17513771.42,,,,,,,,
CHN,RUS,2010,29612073.7,,,,,,,,
CHN,RUS,2011,38903017.97,,,,,,,,
CHN,RUS,2012,44056551.09,,,,,,,,
CHN,RUS,2013,49591171.96,,,,,,,,
CHN,RUS,2014,53676944.14,,,,,,,,
CHN,RUS,2015,34756877.25,,,,,,,,
CHN,RUS,2016,37339600.74,,,,,,,,
CHN,SAU,2000,1144742.927,,,,,,,,
CHN,SAU,2001,1354114.676,,,,,,,,
CHN,SAU,2002,1671543.733,,,,,,,,
CHN,SAU,2003,2146802.96,,,,,,,,
CHN,SAU,2004,2775457.898,,,,,,,,
CHN,SAU,2005,3824415.297,,,,,,,,
CHN,SAU,2006,5055833.989,,,,,,,,
CHN,SAU,2007,7839958.562,,,,,,,,
CHN,SAU,2008,10823467.97,,,,,,,,
CHN,SAU,2009,8977851.553,,,,,,,,
CHN,SAU,2010,10366444.55,,,,,,,,
CHN,SAU,2011,14849707.39,,,,,,,,
CHN,SAU,2012,18452900.81,,,,,,,,
CHN,SAU,2013,18739813.77,,,,,,,,
CHN,SAU,2014,20575241.93,,,,,,,,
CHN,SAU,2015,21612927.98,,,,,,,,
CHN,SAU,2016,18650906.5,,,,,,,,
CHN,SGP,2000,5761040.961,,,,,,,,
CHN,SGP,2001,5790711.209,,,,,,,,
CHN,SGP,2002,6984217.188,,,,,,,,
CHN,SGP,2003,8863772.416,,,,,,,,
CHN,SGP,2004,12687599.66,,,,,,,,
CHN,SGP,2005,16632262.46,,,,,,,,
CHN,SGP,2006,23185291.43,,,,,,,,
CHN,SGP,2007,29946491.37,,,,,,,,
CHN,SGP,2008,32305805.36,,,,,,,,
CHN,SGP,2009,30066363.19,,,,,,,,
CHN,SGP,2010,32347238.01,,,,,,,,
CHN,SGP,2011,35570137.22,,,,,,,,
CHN,SGP,2012,40750209.04,,,,,,,,
CHN,SGP,2013,45831864.58,,,,,,,,
CHN,SGP,2014,48911174.76,,,,,,,,
CHN,SGP,2015,51942439.61,,,,,,,,
CHN,SGP,2016,44495953.06,,,,,,,,
CHN,ZAF,2000,1013645.537,,,,,,,,
CHN,ZAF,2001,1048574.038,,,,,,,,
CHN,ZAF,2002,1310634.541,,,,,,,,
CHN,ZAF,2003,2029363.726,,,,,,,,
CHN,ZAF,2004,2951903.935,,,,,,,,
CHN,ZAF,2005,3825965.079,,,,,,,,
CHN,ZAF,2006,5767709.102,,,,,,,,
CHN,ZAF,2007,7444900.447,,,,,,,,
CHN,ZAF,2008,8617621.625,,,,,,,,
CHN,ZAF,2009,7365588.491,,,,,,,,
CHN,ZAF,2010,10799862.04,,,,,,,,
CHN,ZAF,2011,13362300.05,,,,,,,,
CHN,ZAF,2012,15323311.52,,,,,,,,
CHN,ZAF,2013,16830776.07,,,,,,,,
CHN,ZAF,2014,15699145.58,,,,,,,,
CHN,ZAF,2015,15857921.95,,,,,,,,
CHN,ZAF,2016,12849507.64,,,,,,,,
CHN,ESP,2000,2148687.674,,,,,,,,
CHN,ESP,2001,2296288.991,,,,,,,,
CHN,ESP,2002,2610822.307,,,,,,,,
CHN,ESP,2003,3931376.341,,,,,,,,
CHN,ESP,2004,5532653.089,,,,,,,,
CHN,ESP,2005,8483530.883,,,,,,,,
CHN,ESP,2006,11545364.55,,,,,,,,
CHN,ESP,2007,16622006.65,,,,,,,,
CHN,ESP,2008,20818394.56,,,,,,,,
CHN,ESP,2009,14077808.41,,,,,,,,
CHN,ESP,2010,18178685.69,,,,,,,,
CHN,ESP,2011,19723608.75,,,,,,,,
CHN,ESP,2012,18240173.78,,,,,,,,
CHN,ESP,2013,18931672.37,,,,,,,,
CHN,ESP,2014,21501636.11,,,,,,,,
CHN,ESP,2015,21855810.76,,,,,,,,
CHN,ESP,2016,21310945.57,,,,,,,,
CHN,LKA,2000,445451.566,,,,,,,,
CHN,LKA,2001,386446.163,,,,,,,,
CHN,LKA,2002,336751.602,,,,,,,,
CHN,LKA,2003,504435.954,,,,,,,,
CHN,LKA,2004,694856.019,,,,,,,,
CHN,LKA,2005,939669.826,,,,,,,,
CHN,LKA,2006,1106411.822,,,,,,,,
CHN,LKA,2007,1389758.625,,,,,,,,
CHN,LKA,2008,1630093.609,,,,,,,,
CHN,LKA,2009,1569465.378,,,,,,,,
CHN,LKA,2010,1994847.732,,,,,,,,
CHN,LKA,2011,2988723.989,,,,,,,,
CHN,LKA,2012,3001304.898,,,,,,,,
CHN,LKA,2013,3436548.807,,,,,,,,
CHN,LKA,2014,3792797.469,,,,,,,,
CHN,LKA,2015,4304045.37,,,,,,,,
CHN,LKA,2016,4286880.1,,,,,,,,
CHN,TUR,2000,1077894.816,,,,,,,,
CHN,TUR,2001,674006.603,,,,,,,,
CHN,TUR,2002,1089043.515,,,,,,,,
CHN,TUR,2003,2065139.564,,,,,,,,
CHN,TUR,2004,2821291.823,,,,,,,,
CHN,TUR,2005,4253725.596,,,,,,,,
CHN,TUR,2006,7303284.863,,,,,,,,
CHN,TUR,2007,10484265.62,,,,,,,,
CHN,TUR,2008,10606311.97,,,,,,,,
CHN,TUR,2009,8333534.857,,,,,,,,
CHN,TUR,2010,11942037.33,,,,,,,,
CHN,TUR,2011,15613704.58,,,,,,,,
CHN,TUR,2012,15585293.35,,,,,,,,
CHN,TUR,2013,17746990.92,,,,,,,,
CHN,TUR,2014,19305457.61,,,,,,,,
CHN,TUR,2015,18607841.07,,,,,,,,
CHN,TUR,2016,16686640.52,,,,,,,,
CHN,ARE,2000,2078437.246,,,,,,,,
CHN,ARE,2001,2377322.092,,,,,,,,
CHN,ARE,2002,3450903.775,,,,,,,,
CHN,ARE,2003,5036996.813,,,,,,,,
CHN,ARE,2004,6841135.192,,,,,,,,
CHN,ARE,2005,8729838.759,,,,,,,,
CHN,ARE,2006,11404780.33,,,,,,,,
CHN,ARE,2007,17104968.13,,,,,,,,
CHN,ARE,2008,23643689.55,,,,,,,,
CHN,ARE,2009,18632295.51,,,,,,,,
CHN,ARE,2010,21235460.53,,,,,,,,
CHN,ARE,2011,26812847.75,,,,,,,,
CHN,ARE,2012,29568342.62,,,,,,,,
CHN,ARE,2013,33411294.71,,,,,,,,
CHN,ARE,2014,39034507.15,,,,,,,,
CHN,ARE,2015,37020164.37,,,,,,,,
CHN,ARE,2016,30066955.63,,,,,,,,
CHN,GBR,2000,6310102.446,,,,,,,,
CHN,GBR,2001,6780522.858,,,,,,,,
CHN,GBR,2002,8059424.634,,,,,,,,
CHN,GBR,2003,10823721.18,,,,,,,,
CHN,GBR,2004,14966962.38,,,,,,,,
CHN,GBR,2005,18976473.58,,,,,,,,
CHN,GBR,2006,24163209.03,,,,,,,,
CHN,GBR,2007,31666365.07,,,,,,,,
CHN,GBR,2008,36072739.43,,,,,,,,
CHN,GBR,2009,31277364.09,,,,,,,,
CHN,GBR,2010,38767054.02,,,,,,,,
CHN,GBR,2011,44122054.71,,,,,,,,
CHN,GBR,2012,46296692.73,,,,,,,,
CHN,GBR,2013,50942127.63,,,,,,,,
CHN,GBR,2014,57141135.5,,,,,,,,
CHN,GBR,2015,59567065.46,,,,,,,,
CHN,GBR,2016,55664076.1,,,,,,,,
CHN,USA,2000,52156428.12,,,,,,,,
CHN,USA,2001,54355080.2,,,,,,,,
CHN,USA,2002,70050092.09,,,,,,,,
CHN,USA,2003,92626296.06,,,,,,,,
CHN,USA,2004,125148955.9,,,,,,,,
CHN,USA,2005,163180459,,,,,,,,
CHN,USA,2006,203801045.7,,,,,,,,
CHN,USA,2007,233168790,,,,,,,,
CHN,USA,2008,252843530.6,,,,,,,,
CHN,USA,2009,221295019.6,,,,,,,,
CHN,USA,2010,283780322.7,,,,,,,,
CHN,USA,2011,325010987.5,,,,,,,,
CHN,USA,2012,352438221,,,,,,,,
CHN,USA,2013,369063858.6,,,,,,,,
CHN,USA,2014,397099249.7,,,,,,,,
CHN,USA,2015,409979244.4,,,,,,,,
CHN,USA,2016,385677759.4,,,,,,,,
CHN,VNM,2000,1537258.771,,,,,,,,
CHN,VNM,2001,1797775.199,,,,,,,,
CHN,VNM,2002,2148380.455,,,,,,,,
CHN,VNM,2003,3182739.191,,,,,,,,
CHN,VNM,2004,4260028.135,,,,,,,,
CHN,VNM,2005,5643899.032,,,,,,,,
CHN,VNM,2006,7463355.015,,,,,,,,
CHN,VNM,2007,11894983.63,,,,,,,,
CHN,VNM,2008,15122132.63,,,,,,,,
CHN,VNM,2009,16300914.5,,,,,,,,
CHN,VNM,2010,23101555.93,,,,,,,,
CHN,VNM,2011,29091568.15,,,,,,,,
CHN,VNM,2012,34212586.98,,,,,,,,
CHN,VNM,2013,48586298.2,,,,,,,,
CHN,VNM,2014,63730014.14,,,,,,,,
CHN,VNM,2015,66017019.78,,,,,,,,
CHN,VNM,2016,61094096.78,,,,,,,,
EGY,AUS,2000,2715.353,,,,,,,,
EGY,AUS,2001,1687.201,,,,,,,,
EGY,AUS,2002,3992.7,,,,,,,,
EGY,AUS,2003,3914.542,,,,,,,,
EGY,AUS,2004,16605.451,,,,,,,,
EGY,AUS,2005,3601.12,,,,,,,,
EGY,AUS,2006,5110.414,,,,,,,,
EGY,AUS,2007,10601.663,,,,,,,,
EGY,AUS,2008,23157.347,,,,,,,,
EGY,AUS,2009,18976.604,,,,,,,,
EGY,AUS,2010,19338.632,,,,,,,,
EGY,AUS,2011,59349.646,,,,,,,,
EGY,AUS,2012,38457.479,,,,,,,,
EGY,AUS,2013,23496.177,,,,,,,,
EGY,AUS,2014,21601.221,,,,,,,,
EGY,AUS,2015,24226.826,,,,,,,,
EGY,AUS,2016,23093.968,,,,,,,,
EGY,BGD,2000,1414.995,,,,,,,,
EGY,BGD,2001,231.34,,,,,,,,
EGY,BGD,2002,2817.906,,,,,,,,
EGY,BGD,2003,4942.502,,,,,,,,
EGY,BGD,2004,4906.721,,,,,,,,
EGY,BGD,2005,4162.374,,,,,,,,
EGY,BGD,2006,3095.629,,,,,,,,
EGY,BGD,2007,4611.914,,,,,,,,
EGY,BGD,2008,19285.461,,,,,,,,
EGY,BGD,2009,56374.346,,,,,,,,
EGY,BGD,2010,28022.034,,,,,,,,
EGY,BGD,2011,59545.419,,,,,,,,
EGY,BGD,2012,61225.006,,,,,,,,
EGY,BGD,2013,44866.701,,,,,,,,
EGY,BGD,2014,52947.386,,,,,,,,
EGY,BGD,2015,52816.119,,,,,,,,
EGY,BGD,2016,64307.16,,,,,,,,
EGY,BEL,2000,38783.726,,,,,,,,
EGY,BEL,2001,41653.009,,,,,,,,
EGY,BEL,2002,49969.095,,,,,,,,
EGY,BEL,2003,94604.45,,,,,,,,
EGY,BEL,2004,107144.042,,,,,,,,
EGY,BEL,2005,178865.961,,,,,,,,
EGY,BEL,2006,190944.263,,,,,,,,
EGY,BEL,2007,266157.01,,,,,,,,
EGY,BEL,2008,489975.196,,,,,,,,
EGY,BEL,2009,388847.058,,,,,,,,
EGY,BEL,2010,351245.036,,,,,,,,
EGY,BEL,2011,550935.397,,,,,,,,
EGY,BEL,2012,397949.894,,,,,,,,
EGY,BEL,2013,447528.657,,,,,,,,
EGY,BEL,2014,345538.184,,,,,,,,
EGY,BEL,2015,320032.961,,,,,,,,
EGY,BEL,2016,312786.878,,,,,,,,
EGY,BRA,2000,28415.797,,,,,,,,
EGY,BRA,2001,25523.462,,,,,,,,
EGY,BRA,2002,14269.085,,,,,,,,
EGY,BRA,2003,12741.714,,,,,,,,
EGY,BRA,2004,15094.542,,,,,,,,
EGY,BRA,2005,21135.653,,,,,,,,
EGY,BRA,2006,38145.21,,,,,,,,
EGY,BRA,2007,19424.802,,,,,,,,
EGY,BRA,2008,124905.488,,,,,,,,
EGY,BRA,2009,44930.625,,,,,,,,
EGY,BRA,2010,184259.796,,,,,,,,
EGY,BRA,2011,299680.231,,,,,,,,
EGY,BRA,2012,231318.572,,,,,,,,
EGY,BRA,2013,203580.944,,,,,,,,
EGY,BRA,2014,172068.594,,,,,,,,
EGY,BRA,2015,94640.299,,,,,,,,
EGY,BRA,2016,95453.432,,,,,,,,
EGY,CAN,2000,10683.115,,,,,,,,
EGY,CAN,2001,10138.767,,,,,,,,
EGY,CAN,2002,9653.497,,,,,,,,
EGY,CAN,2003,9393.546,,,,,,,,
EGY,CAN,2004,51552.94,,,,,,,,
EGY,CAN,2005,23799.66,,,,,,,,
EGY,CAN,2006,10961.507,,,,,,,,
EGY,CAN,2007,9192.505,,,,,,,,
EGY,CAN,2008,40413.844,,,,,,,,
EGY,CAN,2009,62523.418,,,,,,,,
EGY,CAN,2010,142419.502,,,,,,,,
EGY,CAN,2011,61943.985,,,,,,,,
EGY,CAN,2012,151570.612,,,,,,,,
EGY,CAN,2013,547141.463,,,,,,,,
EGY,CAN,2014,515027.538,,,,,,,,
EGY,CAN,2015,492797.609,,,,,,,,
EGY,CAN,2016,51478.255,,,,,,,,
EGY,CHN,2000,39148.07,,,,,,,,
EGY,CHN,2001,40265.457,,,,,,,,
EGY,CHN,2002,221354.969,,,,,,,,
EGY,CHN,2003,100137.091,,,,,,,,
EGY,CHN,2004,121781.375,,,,,,,,
